# x_m,y_m,w_tr_right_m,w_tr_left_m
-259.089625,38.086624,6.121,6.171
-258.185660,43.021991,6.257,6.052
-257.549750,47.992388,6.332,5.974
-257.193040,52.979881,6.273,5.983
-257.126678,57.966535,6.215,5.992
-257.361807,62.934416,6.307,6.053
-257.902149,67.869780,6.558,6.167
-258.727880,72.772162,6.448,6.039
-259.814522,77.643726,6.329,5.905
-261.137596,82.486636,6.082,6.122
-262.685409,87.292977,5.836,6.363
-264.588417,91.942792,6.131,6.219
-267.038745,96.265934,6.413,6.083
-269.929452,100.310417,6.688,5.952
-272.981426,104.251448,6.579,6.060
-276.081307,108.160449,6.470,6.167
-279.220640,112.042968,6.361,6.275
-282.392554,115.903562,6.252,6.383
-285.590176,119.746787,6.211,6.422
-288.806635,123.577199,6.217,6.413
-292.035060,127.399353,6.224,6.404
-295.268578,131.217806,6.230,6.394
-298.500318,135.037114,6.236,6.385
-301.724335,138.861229,6.243,6.376
-304.940000,142.690643,6.249,6.367
-308.148576,146.524618,6.256,6.358
-311.351325,150.362413,6.262,6.348
-314.549513,154.203288,6.268,6.339
-317.744404,158.046502,6.275,6.330
-320.937261,161.891315,6.281,6.321
-324.129349,165.736986,6.287,6.312
-327.321912,169.582786,6.294,6.302
-330.515667,173.428237,6.300,6.293
-333.710785,177.273129,6.306,6.284
-336.907409,181.117263,6.313,6.275
-340.105681,184.960441,6.319,6.266
-343.305745,188.802464,6.326,6.256
-346.507744,192.643134,6.332,6.247
-349.711820,196.482252,6.338,6.238
-352.918117,200.319621,6.345,6.229
-356.126778,204.155041,6.351,6.220
-359.337947,207.988315,6.357,6.210
-362.551765,211.819243,6.364,6.201
-365.768377,215.647628,6.370,6.192
-368.987925,219.473271,6.376,6.183
-372.210552,223.295974,6.383,6.174
-375.436402,227.115538,6.389,6.164
-378.665618,230.931765,6.395,6.155
-381.898341,234.744458,6.398,6.156
-385.134669,238.553532,6.400,6.157
-388.374618,242.359104,6.403,6.159
-391.618193,246.161310,6.405,6.160
-394.865401,249.960285,6.407,6.161
-398.116250,253.756168,6.409,6.163
-401.370745,257.549094,6.412,6.164
-404.628895,261.339199,6.414,6.165
-407.890705,265.126621,6.416,6.167
-411.156182,268.911494,6.418,6.168
-414.425334,272.693957,6.421,6.169
-417.698167,276.474146,6.423,6.171
-420.974687,280.252196,6.425,6.172
-424.254902,284.028245,6.427,6.174
-427.538818,287.802428,6.430,6.175
-430.826442,291.574883,6.432,6.176
-434.117781,295.345745,6.434,6.178
-437.412837,299.115154,6.437,6.179
-440.702604,302.889559,6.437,6.180
-443.950066,306.695019,6.312,6.181
-447.112781,310.561395,6.187,6.182
-450.148309,314.518546,6.062,6.212
-453.015416,318.594651,5.936,6.371
-455.686037,322.799597,5.913,6.589
-458.140188,327.132035,5.977,6.645
-460.358005,331.590455,6.146,6.364
-462.324389,336.171600,6.315,6.083
-464.075875,340.853321,6.236,6.026
-465.680590,345.601900,6.145,5.981
-467.207117,350.383458,6.104,5.968
-468.723726,355.164274,6.092,5.972
-470.271873,359.924456,6.079,5.975
-471.845917,364.668404,6.066,5.979
-473.435440,369.402979,6.054,5.983
-475.030069,374.135013,6.041,5.987
-476.623004,378.868945,6.029,5.991
-478.213712,383.605011,6.016,5.995
-479.802296,388.343023,6.003,5.998
-481.388858,393.082791,5.991,6.002
-482.973503,397.824129,5.978,6.006
-484.556331,402.566845,5.966,6.010
-486.137447,407.310753,5.953,6.014
-487.716953,412.055662,5.940,6.018
-489.294951,416.801385,5.928,6.021
-490.871545,421.547733,5.915,6.025
-492.446838,426.294516,5.903,6.029
-494.020932,431.041547,5.890,6.033
-495.593929,435.788637,5.877,6.037
-497.165934,440.535596,5.865,6.040
-498.737048,445.282237,5.852,6.044
-500.307375,450.028369,5.840,6.048
-501.877017,454.773806,5.827,6.052
-503.446289,459.518413,5.814,6.056
-505.016159,464.262232,5.802,6.060
-506.587718,469.005333,5.789,6.063
-508.162057,473.747789,5.776,6.067
-509.740268,478.489673,5.764,6.071
-511.323443,483.231057,5.751,6.075
-512.912674,487.972013,5.739,6.079
-514.509052,492.712614,5.726,6.083
-516.113155,497.452983,5.713,6.086
-517.720068,502.193773,5.701,6.090
-519.321541,506.935965,5.688,6.094
-520.909274,511.680542,5.676,6.098
-522.474972,516.428487,5.663,6.102
-524.010335,521.180785,5.650,6.106
-525.507066,525.938418,5.638,6.109
-526.956867,530.702371,5.625,6.113
-528.341296,535.474263,5.677,6.206
-528.792783,540.308921,5.845,6.313
-526.978136,545.109852,6.094,6.367
-524.237481,549.236436,6.014,6.405
-521.071695,552.945173,6.021,6.401
-517.487332,556.659420,6.265,6.293
-513.440126,559.779150,6.247,6.398
-508.879719,561.385890,6.010,6.656
-504.014184,561.264300,5.602,7.011
-499.299049,559.902007,6.276,6.530
-494.919767,557.687208,6.653,6.464
-490.790102,554.881986,6.696,6.838
-486.812749,551.743286,6.854,7.076
-482.890432,548.527972,7.087,7.222
-478.952659,545.418916,7.179,7.262
-475.005054,542.388691,7.214,7.259
-471.066670,539.372763,7.248,7.255
-467.156566,536.306614,7.283,7.252
-463.295038,533.139819,7.246,7.262
-459.505906,529.861970,6.988,7.312
-455.813612,526.469713,6.749,7.349
-452.242597,522.959693,6.880,7.112
-448.812973,519.330772,7.011,6.875
-445.502693,515.603385,6.975,6.795
-442.265957,511.810120,6.813,6.838
-439.056694,507.983704,6.650,6.880
-435.834832,504.152936,6.487,6.922
-432.618619,500.308408,6.439,6.844
-429.459140,496.419201,6.485,6.669
-426.407846,492.454155,6.532,6.493
-423.515660,488.382446,6.578,6.318
-420.797791,484.195883,6.354,6.341
-418.211737,479.922846,6.100,6.386
-415.709746,475.595043,5.960,6.410
-413.244320,471.244011,6.021,6.397
-410.785086,466.889885,6.082,6.385
-408.329298,462.534396,6.144,6.371
-405.876717,458.177609,6.206,6.357
-403.427105,453.819584,6.267,6.343
-400.980225,449.460386,6.329,6.329
-398.535837,445.100076,6.391,6.316
-396.093704,440.738718,6.453,6.302
-393.653588,436.376373,6.502,6.288
-391.215251,432.013106,6.496,6.272
-388.778453,427.648978,6.491,6.256
-386.342958,423.284052,6.485,6.241
-383.908526,418.918391,6.479,6.225
-381.474921,414.552057,6.474,6.209
-379.041903,410.185113,6.468,6.194
-376.609234,405.817622,6.462,6.178
-374.176676,401.449647,6.457,6.162
-371.743991,397.081249,6.451,6.147
-369.310895,392.712566,6.445,6.131
-366.876972,388.343933,6.440,6.115
-364.441785,383.975725,6.434,6.099
-362.004897,379.608314,6.429,6.084
-359.565869,375.242075,6.423,6.068
-357.124265,370.877380,6.417,6.052
