# x_m,y_m,w_tr_right_m,w_tr_left_m
9.427198,-336.304943,4.744,4.630
4.500150,-335.361505,4.566,4.599
-0.380906,-334.254167,4.490,4.636
-5.225628,-333.019393,4.423,4.680
-10.043675,-331.693649,4.394,4.695
-14.844703,-330.313399,4.423,4.668
-19.638372,-328.915109,4.452,4.642
-24.434219,-327.534738,4.481,4.615
-29.236931,-326.187815,4.512,4.570
-34.044786,-324.862877,4.543,4.516
-38.855623,-323.546613,4.574,4.461
-43.667280,-322.225709,4.606,4.406
-48.477597,-320.886854,4.637,4.352
-53.284412,-319.516734,4.668,4.297
-58.085440,-318.102273,4.563,4.373
-62.876522,-316.633981,4.399,4.507
-67.652036,-315.105165,4.234,4.641
-72.406325,-313.509203,4.070,4.774
-77.133727,-311.839475,4.060,4.777
-81.828585,-310.089360,4.111,4.729
-86.485238,-308.252239,4.161,4.681
-91.098026,-306.321490,4.247,4.598
-95.661292,-304.290492,4.369,4.480
-100.169375,-302.152627,4.491,4.361
-104.616616,-299.901272,4.585,4.278
-108.997355,-297.529807,4.578,4.325
-113.305934,-295.031613,4.571,4.372
-117.536693,-292.400067,4.564,4.419
-121.687163,-289.633609,4.387,4.575
-125.767642,-286.750907,4.208,4.733
-129.791617,-283.775691,4.029,4.891
-133.772577,-280.731687,3.889,5.025
-137.724009,-277.642625,4.175,4.900
-141.659402,-274.532233,4.460,4.775
-145.592244,-271.424238,4.746,4.649
-149.534444,-268.339555,5.031,4.524
-153.486339,-265.278474,5.011,4.529
-157.443114,-262.232102,4.923,4.563
-161.399932,-259.191504,4.836,4.598
-165.351954,-256.147747,4.748,4.632
-169.294342,-253.091898,4.660,4.667
-173.222259,-250.015021,4.572,4.701
-177.132046,-246.910276,4.484,4.736
-181.024695,-243.779080,4.449,4.746
-184.902347,-240.624887,4.453,4.739
-188.767143,-237.451150,4.458,4.731
-192.621223,-234.261323,4.462,4.723
-196.466726,-231.058859,4.467,4.715
-200.305794,-227.847212,4.471,4.708
-204.140567,-224.629836,4.476,4.700
-207.973185,-221.410183,4.509,4.659
-211.805789,-218.191707,4.547,4.612
-215.640518,-214.977863,4.584,4.566
-219.479514,-211.772103,4.622,4.519
-223.324916,-208.577880,4.660,4.473
-227.178467,-205.398164,4.698,4.426
-231.027190,-202.217945,4.736,4.380
-234.839412,-198.999382,4.729,4.371
-238.582252,-195.703159,4.536,4.517
-242.222830,-192.289961,4.343,4.664
-245.728264,-188.720470,4.336,4.638
-249.065673,-184.955372,4.379,4.565
-252.192052,-180.957671,4.431,4.837
-254.919580,-176.723568,4.601,5.288
-256.952282,-172.274056,4.843,5.390
-257.991587,-167.630725,4.813,5.086
-257.857726,-162.824532,4.547,4.577
-256.824378,-157.922201,4.347,4.288
-255.273396,-152.998987,4.304,4.276
-253.562838,-148.121181,4.274,4.288
-251.885082,-143.292647,4.245,4.300
-250.362038,-138.490699,4.203,4.340
-249.115353,-133.692551,4.254,4.360
-248.266677,-128.875418,4.368,4.327
-247.937659,-124.016514,4.414,4.181
-248.249949,-119.093057,4.523,3.910
-249.335194,-114.161490,4.519,4.155
-251.362460,-109.574741,4.412,4.201
-254.339163,-105.584270,4.340,4.645
-257.657256,-101.821290,4.362,4.646
-260.911603,-98.010785,4.384,4.647
-264.114444,-94.164117,4.405,4.649
-267.302756,-90.309611,4.427,4.650
-270.501321,-86.466054,4.449,4.652
-273.709876,-82.632655,4.471,4.653
-276.925083,-78.806218,4.492,4.655
-280.143604,-74.983546,4.514,4.656
-283.362101,-71.161441,4.536,4.657
-286.577235,-67.336708,4.558,4.659
-289.785668,-63.506149,4.579,4.660
-292.984061,-59.666567,4.601,4.662
-296.169076,-55.814765,4.608,4.648
-299.337376,-51.947548,4.562,4.584
-302.485621,-48.061717,4.516,4.519
-305.610473,-44.154077,4.471,4.455
-308.708594,-40.221430,4.425,4.391
-311.777910,-36.261776,4.380,4.326
-314.832955,-32.288837,4.334,4.262
-317.899960,-28.327410,4.288,4.197
-321.005399,-24.402521,4.243,4.133
-324.175749,-20.539197,4.197,4.069
-327.437485,-16.762465,4.151,4.004
-330.817081,-13.097353,4.235,4.020
-334.337701,-9.566820,4.340,4.013
-338.000642,-6.180192,4.461,3.984
-341.798343,-2.941270,4.372,4.252
-345.723219,0.146161,4.321,4.395
-349.767684,3.078316,4.445,4.084
-353.924151,5.851410,4.467,3.954
-358.185033,8.461659,4.288,4.178
-362.526536,10.933915,4.109,4.402
-366.867208,13.394884,3.933,4.624
-371.112785,15.993908,4.116,4.410
-375.171129,18.876739,4.302,4.215
-379.015970,22.077979,4.509,4.185
-382.697981,25.502381,4.657,4.198
-386.271862,29.047721,4.352,4.539
-389.748492,32.661839,4.062,4.856
-393.051704,36.392019,4.118,4.626
-396.095052,40.297287,4.129,4.437
-398.801279,44.430676,4.062,4.321
-401.209508,48.769312,4.131,4.229
-403.438752,53.238212,4.703,4.227
-405.607205,57.762615,4.984,4.352
-407.761186,62.305174,4.588,4.770
-409.864152,66.871673,4.193,5.188
-411.874968,71.470290,4.378,4.975
-413.752495,76.109204,4.585,4.738
-415.455596,80.796591,4.513,4.556
-416.943135,85.540628,4.325,4.396
-418.177419,90.348640,4.214,4.283
-419.163478,95.217349,4.328,4.306
-419.935224,100.136316,4.441,4.330
-420.527113,105.094963,4.281,4.364
-420.973603,110.082715,4.122,4.398
-421.309150,115.088995,4.073,4.414
-421.568210,120.103228,4.115,4.414
-421.781989,125.115969,4.151,4.409
-421.961257,130.124890,4.111,4.317
-422.108869,135.130420,4.070,4.226
-422.227664,140.132992,4.030,4.135
-422.320480,145.133041,4.065,4.142
-422.390153,150.131001,4.101,4.149
-422.439521,155.127307,4.136,4.156
-422.471423,160.122392,4.171,4.163
-422.488695,165.116692,4.207,4.170
-422.494176,170.110639,4.242,4.177
-422.490704,175.104670,4.278,4.184
-422.481115,180.099217,4.313,4.191
-422.468248,185.094715,4.348,4.198
-422.454937,190.091597,4.384,4.206
-422.443564,195.090091,4.419,4.213
-422.435653,200.090039,4.454,4.220
-422.432627,205.091234,4.490,4.227
-422.435912,210.093475,4.525,4.234
-422.446931,215.096556,4.560,4.241
-422.467110,220.100273,4.596,4.248
-422.497873,225.104423,4.631,4.255
-422.540644,230.108801,4.666,4.262
-422.596848,235.113203,4.702,4.270
-422.667911,240.117426,4.737,4.277
-422.755255,245.121264,4.773,4.284
-422.860307,250.124515,4.808,4.291
-422.984490,255.126974,4.833,4.296
-423.141869,260.125592,4.667,4.255
-423.497530,265.083316,4.495,4.258
-424.315978,269.940712,4.324,4.387
-425.863443,274.637944,4.259,4.344
-428.320290,279.075326,4.329,4.591
-431.581782,283.020860,4.462,4.449
-435.484088,286.215128,4.522,4.330
-439.867273,288.442732,4.902,4.228
-444.594867,289.753451,4.803,4.760
-449.539138,290.295862,4.909,4.968
-454.572204,290.217748,4.940,4.973
-459.550116,289.573627,4.935,4.689
-464.322002,288.279189,4.826,4.410
-468.985385,286.578680,4.507,4.341
-473.735569,284.887526,4.074,4.477
-478.576864,283.473722,4.100,4.480
-483.475285,282.575403,4.419,4.447
-488.396506,282.423370,4.468,4.524
-493.297562,283.062717,4.318,4.540
-498.126389,284.342875,4.271,4.568
-502.830642,286.104461,4.536,4.537
-507.371412,288.233693,4.653,4.590
-511.733541,290.697399,4.280,4.847
-515.904300,293.470644,4.297,4.721
-519.870962,296.528498,4.414,4.523
-523.620796,299.846028,4.573,4.347
-527.141075,303.398301,4.633,4.392
-530.419463,307.160502,4.660,4.514
-533.453233,311.110684,4.564,4.659
-536.249580,315.229865,4.241,4.845
-538.816156,319.499194,4.129,4.845
-541.160613,323.899825,4.285,4.611
-543.290601,328.412910,4.191,4.670
-545.213773,333.019600,4.190,4.651
-546.938643,337.701562,4.292,4.545
-548.482909,342.445927,4.393,4.440
-549.869807,347.243129,4.371,4.444
-551.122655,352.083644,4.349,4.447
-552.264766,356.957949,4.328,4.451
-553.319455,361.856523,4.306,4.455
-554.310039,366.769843,4.290,4.458
-555.257111,371.689517,4.319,4.448
-556.166278,376.613377,4.349,4.438
-557.038008,381.541390,4.378,4.429
-557.872767,386.473524,4.408,4.419
-558.671020,391.409748,4.424,4.423
-559.433233,396.350030,4.337,4.537
-560.159869,401.294338,4.250,4.651
-560.851395,406.242641,4.163,4.765
-561.508276,411.194906,4.129,4.763
-562.130977,416.151103,4.144,4.656
-562.719962,421.111199,4.158,4.549
-563.275698,426.075163,4.173,4.442
-563.798648,431.042963,4.188,4.334
-564.289293,436.014566,4.202,4.227
-564.749231,440.989816,4.207,4.188
-565.181965,445.968351,4.212,4.154
-565.591188,450.949787,4.216,4.120
-565.980589,455.933740,4.221,4.086
-566.353861,460.919826,4.225,4.053
-566.714694,465.907663,4.229,4.019
-567.066778,470.896866,4.240,4.018
-567.413806,475.887053,4.257,4.046
-567.759468,480.877838,4.273,4.075
-568.107455,485.868840,4.290,4.103
-568.461458,490.859675,4.306,4.132
-568.825168,495.849958,4.323,4.161
-569.202276,500.839306,4.339,4.189
-569.595958,505.827373,4.356,4.218
-570.004094,510.814190,4.372,4.246
-570.421459,515.800008,4.389,4.275
-570.842786,520.785084,4.405,4.303
-571.262808,525.769672,4.422,4.332
-571.676258,530.754028,4.438,4.361
-572.077870,535.738408,4.455,4.389
-572.462377,540.723067,4.472,4.418
-572.824512,545.708259,4.476,4.447
-573.159010,550.694242,4.418,4.480
-573.460602,555.681269,4.360,4.513
-573.724024,560.669596,4.303,4.546
-573.944007,565.659479,4.245,4.579
-574.115287,570.651173,4.188,4.612
-574.234569,575.644818,4.199,4.548
-574.304314,580.640216,4.209,4.485
-574.328031,585.637107,4.220,4.421
-574.309227,590.635233,4.247,4.347
-574.251413,595.634334,4.364,4.216
-574.158096,600.634150,4.482,4.084
-574.032786,605.634423,4.534,3.999
-573.878989,610.634893,4.326,4.111
-573.700216,615.635301,4.257,4.190
-573.499974,620.635388,4.188,4.268
-573.281772,625.634895,4.119,4.347
-573.049119,630.633561,4.050,4.425
-572.805524,635.631129,3.985,4.500
-572.554492,640.627338,4.064,4.468
-572.298358,645.622000,4.144,4.436
-572.036057,650.615124,4.223,4.404
-571.765919,655.606759,4.302,4.372
-571.486272,660.596950,4.381,4.340
-571.195445,665.585746,4.460,4.308
-570.891767,670.573193,4.539,4.276
-570.573566,675.559339,4.521,4.264
-570.239171,680.544229,4.398,4.273
-569.886911,685.527912,4.275,4.283
-569.515114,690.510435,4.152,4.292
-569.122109,695.491843,4.029,4.302
-568.706224,700.472185,3.952,4.317
-568.265789,705.451508,3.963,4.344
-567.799137,710.429842,3.974,4.372
-567.304728,715.406865,3.985,4.399
-566.781143,720.381918,3.997,4.427
-566.226965,725.354325,4.049,4.375
-565.640779,730.323411,4.132,4.263
-565.021171,735.288502,4.215,4.150
-564.366726,740.248924,4.298,4.038
-563.676027,745.204001,4.368,4.006
-562.947660,750.153058,4.429,4.030
-562.180209,755.095421,4.490,4.053
-561.372260,760.030416,4.533,4.090
-560.522397,764.957367,4.427,4.241
-559.629205,769.875600,4.321,4.393
-558.691270,774.784440,4.215,4.544
-557.707850,779.683411,4.173,4.644
-556.681672,784.573059,4.174,4.711
-555.616568,789.454256,4.176,4.778
-554.516369,794.327873,4.171,4.673
-553.384908,799.194781,4.163,4.467
-552.226017,804.055853,4.155,4.261
-551.043528,808.911960,4.147,4.056
-549.841273,813.763974,4.151,4.025
-548.623085,818.612766,4.158,4.041
-547.392796,823.459208,4.165,4.056
-546.154238,828.304171,4.172,4.072
-544.911243,833.148528,4.179,4.088
-543.667643,837.993150,4.186,4.104
-542.427245,842.838902,4.192,4.119
-541.192129,847.686198,4.199,4.135
-539.961615,852.534732,4.206,4.151
-538.734780,857.384134,4.213,4.166
-537.510697,862.234035,4.220,4.182
-536.288441,867.084064,4.227,4.198
-535.067085,871.933849,4.234,4.214
-533.845705,876.783023,4.241,4.229
-532.623374,881.631213,4.248,4.245
-531.399167,886.478050,4.255,4.261
-530.172159,891.323164,4.262,4.276
-528.941423,896.166184,4.269,4.292
-527.706034,901.006741,4.282,4.309
-526.465067,905.844463,4.307,4.330
-525.218046,910.679336,4.331,4.351
-523.968752,915.514696,4.356,4.372
-522.723309,920.355728,4.381,4.392
-521.487855,925.207662,4.406,4.413
-520.261381,930.095739,4.434,4.422
-519.003032,935.075841,4.571,4.107
-517.258692,939.718010,4.270,4.628
-514.340776,943.243453,4.079,5.503
-510.284609,945.414728,4.657,4.653
-505.400262,946.285308,4.831,4.253
-500.214440,946.468308,4.527,4.391
-495.096356,946.537269,4.200,4.554
-490.075460,946.749381,4.320,4.383
-485.152747,947.335194,4.481,4.190
-480.339036,948.459116,4.467,4.211
-475.671027,950.111288,4.555,4.266
-471.189632,952.253492,4.499,4.462
-466.935762,954.847510,4.456,4.519
-462.950329,957.855125,4.795,3.722
-459.274245,961.238117,4.408,4.397
-455.947731,964.958068,4.321,4.297
-452.974124,968.965845,4.263,4.482
-450.302113,973.196440,4.213,4.548
-447.875967,977.583564,4.290,4.438
-445.643419,982.065196,4.495,4.175
-443.582136,986.616205,4.696,3.926
-441.685097,991.230338,4.542,4.124
-439.944865,995.901418,4.388,4.322
-438.344233,1000.621890,4.344,4.349
-436.857496,1005.383009,4.342,4.312
-435.458671,1010.175985,4.339,4.276
-434.121771,1014.992034,4.337,4.240
-432.820811,1019.822366,4.360,4.210
-431.529806,1024.658195,4.455,4.199
-430.225179,1029.491487,4.551,4.188
-428.903912,1034.320634,4.646,4.177
-427.573412,1039.147287,4.602,4.243
-426.241163,1043.973121,4.537,4.321
-424.914652,1048.799814,4.472,4.398
-423.601364,1053.629041,4.408,4.476
-422.308786,1058.462478,4.343,4.553
-421.043167,1063.301530,4.279,4.631
-419.805137,1068.146363,4.214,4.708
-418.593733,1072.996794,4.234,4.543
-417.407990,1077.852640,4.259,4.360
-416.246944,1082.713718,4.285,4.177
-415.109631,1087.579843,4.297,4.061
-413.995087,1092.450833,4.284,4.060
-412.902349,1097.326505,4.271,4.060
-411.830451,1102.206674,4.259,4.059
-410.778431,1107.091157,4.246,4.059
-409.745324,1111.979771,4.233,4.058
-408.730166,1116.872333,4.234,4.063
-407.731994,1121.768658,4.243,4.072
-406.749842,1126.668565,4.253,4.081
-405.782747,1131.571868,4.263,4.089
-404.829745,1136.478385,4.273,4.098
-403.889873,1141.387933,4.283,4.107
-402.962165,1146.300328,4.304,4.111
-402.045658,1151.215386,4.329,4.113
-401.139388,1156.132925,4.354,4.116
-400.242391,1161.052760,4.379,4.118
-399.353703,1165.974708,4.404,4.120
-398.472360,1170.898586,4.406,4.132
-397.597398,1175.824211,4.359,4.166
-396.727852,1180.751399,4.311,4.200
-395.862760,1185.679966,4.264,4.233
-395.001156,1190.609730,4.217,4.267
-394.142390,1195.540537,4.170,4.301
-393.288407,1200.472486,4.123,4.334
-392.442431,1205.405800,4.107,4.351
-391.607696,1210.340704,4.126,4.349
-390.787434,1215.277422,4.146,4.346
-389.984878,1220.216177,4.165,4.343
-389.203263,1225.157193,4.185,4.341
-388.445822,1230.100696,4.205,4.338
-387.715787,1235.046908,4.224,4.336
-387.016393,1239.996054,4.201,4.286
-386.350873,1244.948358,4.175,4.233
-385.722459,1249.904044,4.159,4.180
-385.134386,1254.863336,4.283,4.119
-384.589882,1259.826458,4.406,4.058
-384.090792,1264.793542,4.592,3.998
-383.635589,1269.764498,4.802,3.938
-383.222244,1274.739202,4.724,4.038
-382.848728,1279.717529,4.645,4.139
-382.513012,1284.699357,4.566,4.240
-382.213067,1289.684561,4.487,4.341
-381.946864,1294.673018,4.407,4.442
-381.712374,1299.664604,4.404,4.457
-381.507568,1304.659196,4.437,4.432
-381.330417,1309.656668,4.471,4.406
-381.178891,1314.656898,4.505,4.380
-381.050963,1319.659762,4.538,4.354
-380.944603,1324.665136,4.572,4.328
-380.858006,1329.672868,4.606,4.302
-380.793112,1334.682346,4.639,4.276
-380.754952,1339.692577,4.642,4.241
-380.748648,1344.702555,4.508,4.167
-380.779323,1349.711275,4.374,4.093
-380.852101,1354.717733,4.281,4.051
-380.972103,1359.720924,4.259,4.066
-381.144452,1364.719843,4.238,4.081
-381.374273,1369.713485,4.216,4.096
-381.666686,1374.700845,4.194,4.111
-382.026816,1379.680918,4.173,4.126
-382.459784,1384.652699,4.176,4.142
-382.970714,1389.615184,4.208,4.160
-383.564728,1394.567368,4.272,4.157
-384.244988,1399.508536,4.395,4.112
-385.006260,1404.439217,4.446,4.099
-385.841060,1409.360274,4.390,4.134
-386.741908,1414.272569,4.334,4.169
-387.701322,1419.176963,4.338,4.200
-388.711821,1424.074320,4.356,4.230
-389.765923,1428.965500,4.360,4.240
-390.856146,1433.851367,4.357,4.239
-391.975010,1438.732782,4.355,4.239
-393.115031,1443.610608,4.352,4.238
-394.268730,1448.485706,4.349,4.237
-395.428624,1453.358938,4.346,4.236
-396.587231,1458.231167,4.343,4.235
-397.737165,1463.103244,4.340,4.234
-398.875136,1467.975538,4.338,4.234
-400.003449,1472.847761,4.335,4.233
-401.124810,1477.719579,4.332,4.232
-402.241924,1482.590655,4.329,4.231
-403.357499,1487.460656,4.326,4.230
-404.474240,1492.329245,4.324,4.229
-405.594853,1497.196088,4.321,4.229
-406.722045,1502.060850,4.318,4.228
-407.858521,1506.923196,4.315,4.227
-409.006988,1511.782790,4.312,4.226
-410.170153,1516.639297,4.310,4.225
-411.350721,1521.492383,4.307,4.225
-412.551398,1526.341712,4.304,4.224
-413.765799,1531.189907,4.301,4.223
-414.917055,1536.062517,4.298,4.222
-415.895369,1540.995803,4.297,4.228
-416.590435,1546.025704,4.379,4.595
-416.809729,1551.090529,4.146,4.932
-416.170081,1555.902194,4.249,5.073
-414.261364,1560.140607,4.728,5.117
-410.833678,1563.508715,5.085,5.347
-406.285613,1565.802689,5.379,5.366
-401.179796,1566.842288,5.543,5.533
-396.074965,1566.452791,5.580,5.786
-391.388901,1564.659456,5.782,5.935
-387.362064,1561.739110,6.197,5.857
-384.222662,1557.984407,6.048,6.359
-382.033438,1553.656061,6.119,6.587
-380.505681,1548.946949,6.201,6.468
-379.305760,1544.041275,6.272,6.502
-378.117573,1539.114923,6.343,6.535
-376.867113,1534.228882,6.508,6.580
-375.656906,1529.360357,6.732,6.631
-374.593484,1524.484652,6.957,6.683
-373.756180,1519.582186,6.988,6.833
-373.122356,1514.652558,6.830,7.081
-372.645487,1509.699861,6.672,7.328
-372.279050,1504.728186,6.573,7.205
-371.976519,1499.741625,6.506,6.874
-371.691368,1494.744270,6.439,6.543
-371.377110,1489.740227,6.372,6.213
-370.993114,1484.735784,6.306,5.882
-370.510960,1479.741778,5.941,5.365
-369.903756,1474.769618,5.142,4.653
-369.144609,1469.830709,4.833,4.521
-368.206625,1464.936460,4.693,4.527
-367.062913,1460.098276,4.766,4.559
-365.687388,1455.327292,4.827,4.607
-364.080917,1450.625565,4.610,4.786
-362.277006,1445.984154,4.469,4.829
-360.311120,1441.393461,4.471,4.618
-358.218721,1436.843886,4.474,4.407
-356.035273,1432.325831,4.434,4.389
-353.796240,1427.829697,4.394,4.373
-351.535729,1423.346208,4.377,4.348
-349.269751,1418.870403,4.368,4.321
-347.001433,1414.400391,4.359,4.294
-344.733624,1409.934348,4.350,4.267
-342.469173,1405.470452,4.375,4.317
-340.210929,1401.006876,4.416,4.404
-337.961742,1396.541799,4.458,4.490
-335.724461,1392.073395,4.499,4.577
-333.501935,1387.599840,4.540,4.664
-331.297014,1383.119311,4.581,4.751
-329.112547,1378.629984,4.622,4.838
-326.951384,1374.130034,4.702,4.876
-324.816373,1369.617638,4.818,4.867
-322.710365,1365.090971,4.934,4.859
-320.635250,1360.548773,4.928,4.925
-318.589452,1355.991821,4.822,5.051
-316.570612,1351.421354,4.717,5.177
-314.576370,1346.838610,4.761,5.198
-312.604367,1342.244826,4.813,5.214
-310.652242,1337.641242,4.865,5.230
-308.717636,1333.029095,4.917,5.246
-306.798188,1328.409625,4.968,5.261
-304.891540,1323.784068,5.020,5.277
-302.995332,1319.153664,5.072,5.293
-301.107203,1314.519650,5.124,5.309
-299.224795,1309.883266,5.175,5.325
-297.345746,1305.245748,5.227,5.340
-295.467732,1300.608318,5.279,5.356
-293.589501,1295.971616,5.331,5.372
-291.711065,1291.335601,5.368,5.388
-289.832509,1286.700195,5.377,5.406
-287.953918,1282.065316,5.386,5.423
-286.075378,1277.430885,5.394,5.441
-284.196973,1272.796823,5.403,5.458
-282.318788,1268.163050,5.412,5.476
-280.440908,1263.529486,5.420,5.493
-278.563419,1258.896051,5.429,5.511
-276.686405,1254.262666,5.438,5.528
-274.809952,1249.629250,5.446,5.546
-272.934144,1244.995725,5.455,5.563
-271.059067,1240.362009,5.464,5.581
-269.184805,1235.728025,5.472,5.598
-267.311443,1231.093691,5.481,5.615
-265.439068,1226.458928,5.490,5.633
-263.567762,1221.823657,5.499,5.650
-261.697613,1217.187797,5.507,5.668
-259.828704,1212.551269,5.516,5.685
-257.961121,1207.913993,5.525,5.703
-256.094948,1203.275889,5.533,5.720
-254.230272,1198.636878,5.542,5.738
-252.367176,1193.996880,5.551,5.755
-250.505745,1189.355815,5.585,5.796
-248.646066,1184.713603,5.630,5.847
-246.788223,1180.070165,5.676,5.898
-244.932305,1175.425420,5.721,5.949
-243.079036,1170.779118,5.766,6.000
-241.230386,1166.130682,5.811,6.051
-239.388470,1161.479493,5.857,6.102
-237.555402,1156.824936,5.902,6.153
-235.733298,1152.166392,5.947,6.204
-233.924272,1147.503245,5.992,6.255
-232.130439,1142.834877,6.038,6.306
-230.353915,1138.160672,6.083,6.357
-228.596815,1133.480011,6.128,6.408
-226.861253,1128.792279,6.173,6.459
-225.149345,1124.096857,6.119,6.452
-223.463205,1119.393129,5.937,6.370
-221.804949,1114.680478,5.723,6.223
-220.178410,1109.957782,5.447,5.947
-218.608752,1105.217671,5.256,5.700
-217.135558,1100.448552,5.464,5.593
-215.798683,1095.638748,5.674,5.492
-214.618213,1090.782451,5.934,5.609
-213.546216,1085.894026,6.194,5.727
-212.520131,1080.992179,6.180,5.717
-211.484218,1076.093572,6.034,5.646
-210.425592,1071.202020,5.887,5.575
-209.347979,1066.316357,5.740,5.504
-208.255144,1061.435407,5.594,5.433
-207.150850,1056.557993,5.447,5.361
-206.038863,1051.682940,5.301,5.290
-204.922945,1046.809071,5.154,5.219
-203.806131,1041.935438,5.073,5.174
-202.688963,1037.061873,5.062,5.157
-201.571455,1032.188372,5.050,5.140
-200.453619,1027.314933,5.039,5.123
-199.335466,1022.441554,5.027,5.107
-198.217010,1017.568233,5.016,5.090
-197.098262,1012.694965,5.004,5.073
-195.979235,1007.821750,4.993,5.056
-194.859942,1002.948584,4.981,5.039
-193.740394,998.075465,4.970,5.022
-192.620603,993.202390,4.958,5.005
-191.500583,988.329357,4.947,4.988
-190.380345,983.456363,4.935,4.971
-189.259903,978.583406,4.924,4.954
-188.139267,973.710482,4.912,4.937
-187.018451,968.837590,4.901,4.920
-185.897467,963.964726,4.889,4.906
-184.776327,959.091889,4.879,4.899
-183.655043,954.219075,4.868,4.892
-182.533628,949.346282,4.858,4.885
-181.412095,944.473508,4.847,4.878
-180.290455,939.600750,4.837,4.871
-179.168720,934.728005,4.826,4.864
-178.046904,929.855270,4.816,4.857
-176.925018,924.982544,4.805,4.850
-175.803075,920.109824,4.795,4.843
-174.681088,915.237106,4.784,4.836
-173.559067,910.364389,4.774,4.829
-172.437027,905.491670,4.763,4.822
-171.314978,900.618946,4.753,4.815
-170.192934,895.746215,4.742,4.808
-169.070907,890.873474,4.732,4.802
-167.948909,886.000720,4.721,4.795
-166.826952,881.127952,4.711,4.788
-165.705049,876.255166,4.700,4.781
-164.583212,871.382359,4.690,4.774
-163.461454,866.509530,4.679,4.767
-162.339786,861.636676,4.669,4.760
-161.218222,856.763794,4.658,4.753
-160.096772,851.890881,4.648,4.746
-158.975451,847.017935,4.637,4.739
-157.854269,842.144954,4.627,4.732
-156.733240,837.271934,4.616,4.725
-155.612376,832.398874,4.606,4.718
-154.491689,827.525770,4.595,4.711
-153.371191,822.652620,4.585,4.704
-152.250895,817.779422,4.574,4.697
-151.130812,812.906173,4.564,4.690
-150.010957,808.032870,4.553,4.684
-148.891340,803.159511,4.543,4.677
-147.771973,798.286093,4.532,4.670
-146.652871,793.412613,4.522,4.663
-145.534044,788.539070,4.511,4.656
-144.415505,783.665460,4.501,4.649
-143.297266,778.791781,4.490,4.642
-142.179340,773.918030,4.480,4.635
-141.061739,769.044205,4.469,4.628
-139.944475,764.170303,4.459,4.621
-138.827561,759.296322,4.448,4.614
