# x_m,y_m,w_tr_right_m,w_tr_left_m
-313.108234,13.927246,7.407,7.347
-317.456620,16.378741,7.006,7.309
-321.434790,19.492530,6.690,7.465
-324.916295,23.137970,6.556,6.658
-327.777423,27.180576,6.217,6.316
-330.013055,31.523054,5.743,6.279
-331.771357,36.116177,5.451,5.764
-333.210264,40.913870,5.250,5.387
-334.413398,45.863202,5.239,5.300
-335.302883,50.896342,5.151,5.303
-335.779646,55.943502,5.023,5.353
-335.744612,60.934896,5.205,5.033
-335.098710,65.800735,5.169,5.200
-333.742865,70.471234,5.005,5.779
-331.607973,74.885868,5.268,6.107
-328.831872,79.048079,5.322,6.075
-325.639755,82.988313,5.308,5.927
-322.250864,86.739924,5.295,5.780
-318.800759,90.373930,5.281,5.632
-315.365326,93.988203,5.267,5.484
-312.018254,97.679755,5.253,5.336
-308.803886,101.499138,5.239,5.188
-305.731615,105.441591,5.275,5.018
-302.808794,109.499122,5.465,4.779
-300.042776,113.663736,5.625,4.574
-297.440914,117.927440,5.576,4.621
-295.009740,122.282062,5.528,4.667
-292.730645,126.713894,5.480,4.713
-290.555793,131.202797,5.432,4.759
-288.435708,135.728272,5.383,4.806
-286.320913,140.269818,5.335,4.852
-284.161931,144.806936,5.287,4.898
-281.909294,149.319128,5.238,4.945
-279.590825,153.807339,5.190,4.991
-277.499967,158.346209,5.119,5.106
-275.987178,163.026193,5.218,5.251
-275.321045,167.916678,5.979,5.432
-275.262927,172.956519,6.042,5.818
-275.380189,178.034649,5.985,6.036
-275.333362,183.038273,6.266,5.809
-275.890177,187.835404,6.548,5.583
-277.973170,192.337502,6.596,5.544
-280.680213,196.620037,6.631,5.514
-283.840462,200.263153,6.657,5.485
-288.195296,202.540456,6.258,5.522
-293.079213,204.086171,5.860,5.559
-297.792760,205.624933,5.560,5.538
-302.409758,207.246691,5.470,5.392
-307.078202,208.980380,5.381,5.247
-311.894244,210.762483,5.292,5.101
-316.803087,212.260266,5.315,5.123
-321.722610,213.092265,5.356,5.171
-326.578011,212.952085,5.723,4.770
-331.332674,211.924971,5.726,4.702
-335.962395,210.223475,5.355,5.042
-340.448761,208.057431,5.253,5.039
-344.827906,205.610365,5.152,5.037
-349.165952,203.051345,5.050,5.035
-353.527231,200.544094,5.011,5.087
-357.934025,198.148287,4.986,5.151
-362.369757,195.827449,4.961,5.216
-366.816393,193.541492,4.935,5.280
-371.255896,191.250332,4.910,5.344
-375.670230,188.913882,4.885,5.409
-380.041410,186.492163,4.860,5.473
-384.379340,184.004675,4.835,5.537
-388.767998,181.628910,4.810,5.602
-393.303527,179.568296,4.785,5.666
-398.055892,177.996647,4.935,5.531
-402.970695,176.947072,5.186,5.281
-407.956651,176.410943,5.213,5.213
-412.929475,176.373877,4.893,5.425
-417.865578,176.771705,4.627,5.601
-422.772495,177.514731,4.686,5.562
-427.658014,178.513051,4.745,5.523
-432.529925,179.676761,4.804,5.484
-437.396016,180.915957,4.863,5.445
-442.263994,182.141596,4.923,5.406
-447.137551,183.307559,4.982,5.367
-452.014585,184.429641,5.041,5.328
-456.892542,185.528462,5.100,5.289
-461.768869,186.624638,5.159,5.250
-466.641013,187.738787,5.218,5.211
-471.506420,188.891528,5.277,5.172
-476.364081,190.093795,5.336,5.133
-481.219774,191.313978,5.395,5.094
-486.081139,192.508786,5.454,5.055
-490.955817,193.634924,5.513,5.016
-495.851450,194.649099,5.573,4.977
-500.775677,195.508019,5.632,4.938
-505.735182,196.167830,5.618,4.946
-510.720954,196.575518,5.599,4.957
-515.711172,196.670587,5.580,4.968
-520.684001,196.394546,5.519,4.999
-525.633179,195.785369,5.355,5.080
-530.573678,195.012494,5.192,5.160
-535.521966,194.254567,5.028,5.240
-540.488582,193.633252,4.941,5.285
-545.470366,193.138572,4.971,5.273
-550.462228,192.742016,5.002,5.262
-555.459077,192.415073,5.033,5.250
-560.455823,192.129232,5.063,5.239
-565.447378,191.855981,5.094,5.227
-570.429955,191.567285,5.125,5.215
-575.409536,191.238657,5.156,5.204
-580.396530,190.847222,5.186,5.192
-585.400568,190.377763,5.217,5.181
-590.419328,189.929472,5.248,5.169
-595.441284,189.689586,5.279,5.157
-600.453267,189.846591,5.314,5.137
-605.388895,190.550729,5.076,5.453
-610.113545,191.903200,4.599,5.766
-614.488612,194.001374,4.725,5.642
-618.459481,196.836031,5.194,5.347
-622.150257,200.171153,5.228,5.394
-625.707935,203.741677,5.263,5.441
-629.253155,207.330056,5.297,5.488
-632.807635,210.897122,5.332,5.535
-636.369885,214.445552,5.366,5.582
-639.938414,217.978024,5.401,5.629
-643.511732,221.497215,5.435,5.676
-647.088349,225.005801,5.470,5.723
-650.666775,228.506460,5.504,5.770
-654.245520,232.001870,5.539,5.817
-657.823094,235.494708,5.573,5.864
-661.398006,238.987650,5.608,5.911
-664.968766,242.483374,5.642,5.958
-668.533885,245.984557,5.677,6.005
-672.091950,249.493744,5.711,6.052
-675.642556,253.011761,5.697,6.026
-679.186000,256.538236,5.651,5.954
