# x_m,y_m,w_tr_right_m,w_tr_left_m
56.721637,29.501401,4.632,4.096
52.179723,27.443949,4.635,4.242
47.794561,25.084172,4.623,4.392
43.663704,22.342548,4.606,4.509
39.960461,19.121712,4.888,4.185
36.862675,15.323647,4.673,4.211
34.490619,10.938109,4.222,4.435
32.840944,6.143327,4.444,4.545
31.894298,1.141929,4.564,4.573
31.630602,-3.887410,4.818,4.705
32.026986,-8.857675,5.060,4.754
33.059918,-13.703770,5.137,4.584
34.705864,-18.360599,4.896,4.452
36.941288,-22.763067,4.802,4.511
39.742658,-26.846078,4.744,4.612
43.086288,-30.544602,4.670,4.685
46.923510,-33.804299,4.762,4.498
51.152998,-36.593368,4.797,4.469
55.666752,-38.882864,4.672,4.788
60.360477,-40.628008,4.864,4.612
65.180325,-41.568297,5.130,4.321
70.091633,-41.459746,4.952,4.341
74.997827,-40.690748,4.752,4.290
79.841176,-39.588238,4.543,4.150
84.628887,-38.224584,4.460,4.132
89.372045,-36.656970,4.424,4.159
94.081730,-34.942579,4.388,4.186
98.769027,-33.138595,4.352,4.213
103.445018,-31.302201,4.316,4.240
108.120346,-29.487969,4.280,4.268
112.799754,-27.715361,4.244,4.295
117.483758,-25.978706,4.208,4.322
122.172782,-24.271783,4.172,4.349
126.867252,-22.588376,4.136,4.377
131.567592,-20.922264,4.100,4.404
136.274228,-19.267231,4.064,4.431
140.987595,-17.618090,4.028,4.458
145.708217,-15.976683,3.992,4.485
150.436648,-14.347773,3.956,4.513
155.173448,-12.736133,4.007,4.456
159.919171,-11.146536,4.087,4.372
164.674375,-9.583756,4.167,4.288
169.439617,-8.052566,4.247,4.203
174.215454,-6.557738,4.298,4.120
179.002442,-5.104046,4.334,4.036
183.801139,-3.696263,4.370,3.953
188.612100,-2.339161,4.405,3.869
193.435884,-1.037515,4.254,4.031
198.273046,0.203902,4.064,4.244
203.124142,1.380331,3.874,4.456
207.989494,2.488949,3.876,4.512
212.868939,3.530979,3.951,4.510
217.762250,4.508152,4.026,4.507
222.669203,5.422196,4.115,4.497
227.589573,6.274841,4.216,4.481
232.523134,7.067817,4.345,4.438
237.469644,7.802739,4.570,4.297
242.428235,8.477372,4.794,4.157
247.397277,9.084777,4.806,4.423
252.375097,9.617729,4.795,4.733
257.360017,10.069000,4.804,4.968
262.350363,10.431367,4.870,4.985
267.344459,10.697603,4.936,5.003
272.340387,10.860338,4.961,5.020
277.335324,10.911659,4.971,5.038
282.326235,10.843527,4.800,5.101
287.310086,10.647903,4.628,5.164
292.283841,10.316748,4.505,5.156
297.244466,9.842023,4.486,5.000
302.188938,9.215755,4.466,4.845
307.116066,8.440629,4.474,4.579
312.028507,7.541693,4.488,4.286
316.929404,6.546812,4.503,3.993
321.821897,5.483850,4.404,3.982
326.709130,4.380672,4.285,4.017
331.594242,3.265142,4.167,4.051
336.480342,2.164781,4.096,4.095
341.369376,1.095205,4.133,4.158
346.261856,0.057402,4.169,4.222
351.158212,-0.948541,4.205,4.286
356.058868,-1.922535,4.225,4.300
360.964252,-2.864493,4.219,4.240
365.874792,-3.774326,4.214,4.181
370.790913,-4.651946,4.209,4.121
375.713043,-5.497266,4.204,4.062
380.641608,-6.310197,4.198,4.003
385.577036,-7.090651,4.181,3.995
390.519753,-7.838541,4.141,4.092
395.470186,-8.553778,4.100,4.190
400.428762,-9.236274,4.194,4.121
405.395614,-9.881974,4.371,3.948
410.368825,-10.459211,4.443,3.916
415.345609,-10.924579,4.418,4.015
420.323176,-11.234627,4.385,4.118
425.298735,-11.345906,4.282,4.258
430.269498,-11.214967,4.178,4.398
435.232673,-10.798361,4.224,4.298
440.185337,-10.077965,4.323,4.108
445.124063,-9.131472,4.344,4.070
450.045304,-8.059229,4.316,4.125
454.945359,-6.959142,4.281,4.177
459.815173,-5.843874,4.231,4.223
464.639069,-4.620652,4.201,4.249
469.400990,-3.190419,4.266,4.175
474.089989,-1.497220,4.326,4.089
478.705954,0.423522,4.371,3.972
483.250155,2.524725,4.383,3.886
487.724453,4.760216,3.976,4.184
492.138898,7.096452,3.990,4.182
496.509547,9.509144,4.119,4.098
500.852348,11.974559,4.249,4.014
505.174654,14.480905,4.379,3.930
509.473175,17.031185,4.371,3.952
513.743961,19.629320,4.249,4.062
517.983061,22.279231,4.126,4.173
522.186522,24.984839,4.004,4.283
526.350394,27.750066,4.089,4.144
530.474513,30.573520,4.176,4.003
534.573094,33.433634,4.263,3.862
538.663765,36.304056,4.166,3.903
542.764153,39.158431,3.966,4.047
546.891886,41.970406,3.819,4.161
551.064591,44.713628,3.869,4.167
555.299861,47.361780,4.004,4.106
559.609102,49.894720,4.127,4.031
563.990535,52.305471,4.102,4.026
568.440693,54.588745,4.048,4.004
572.956106,56.739253,3.997,4.001
577.533305,58.751707,3.949,4.032
582.168821,60.620819,3.951,4.119
586.859155,62.341488,3.978,4.235
591.599734,63.915303,4.095,4.320
596.384647,65.352191,4.258,4.389
601.207896,66.662605,4.369,4.434
606.063487,67.856997,4.398,4.439
610.945423,68.945821,4.428,4.443
615.847709,69.939528,4.342,4.407
620.764685,70.846276,4.185,4.346
625.695473,71.641828,4.027,4.284
630.642728,72.277953,4.053,4.379
635.609190,72.705860,4.089,4.483
640.595667,72.896619,4.175,4.408
645.595557,72.897420,4.261,4.331
650.600483,72.773684,4.305,4.272
655.602882,72.585592,4.266,4.246
660.600940,72.356286,4.228,4.220
665.595318,72.092944,4.189,4.195
670.586689,71.802684,4.151,4.169
675.575723,71.492622,4.113,4.143
680.563094,71.169874,4.205,4.209
685.549472,70.841558,4.298,4.277
690.535529,70.514789,4.392,4.344
695.521938,70.196685,4.485,4.411
700.509369,69.894363,4.578,4.478
705.498496,69.614938,4.672,4.545
710.489989,69.365528,4.765,4.612
715.484520,69.153248,4.859,4.679
720.482758,68.985179,4.912,4.711
725.484773,68.861425,4.827,4.620
730.489347,68.767033,4.743,4.530
735.495090,68.685087,4.658,4.439
740.500615,68.598672,4.574,4.348
745.504534,68.490872,4.489,4.258
750.505458,68.344772,4.405,4.167
755.501937,68.143319,4.286,4.211
760.490190,67.864406,4.134,4.392
765.463497,67.479548,3.981,4.572
770.414949,66.959849,3.878,4.650
775.337636,66.276412,3.899,4.616
780.224650,65.400341,4.058,4.459
785.069081,64.302741,4.231,4.252
789.863067,62.960844,4.260,4.180
794.595052,61.375682,4.236,4.158
799.252580,59.554060,4.119,4.268
803.823196,57.502783,4.080,4.251
808.294447,55.228655,4.203,3.975
812.653876,52.738482,4.216,4.021
816.889030,50.039068,4.222,4.103
820.987453,47.137219,4.226,4.225
824.936692,44.039740,4.235,4.237
828.724290,40.753436,4.249,4.191
832.337794,37.285112,4.283,4.160
835.764749,33.641573,4.332,4.094
838.992700,29.829623,4.351,4.032
842.009298,25.856131,3.868,4.384
844.806067,21.730269,3.924,4.341
847.379445,17.464130,4.092,4.272
849.726185,13.069998,4.085,4.457
851.843042,8.560155,4.044,4.341
853.726769,3.946882,3.951,4.294
855.374120,-0.757536,3.873,4.297
856.781849,-5.540819,3.942,4.140
857.946709,-10.390683,4.032,4.063
858.865454,-15.294846,4.113,4.038
859.534838,-20.241026,4.079,4.147
859.951615,-25.216940,4.221,4.148
860.112538,-30.210306,4.272,4.158
860.014361,-35.208842,4.222,4.184
859.654831,-40.200176,4.123,4.224
859.038794,-45.171307,4.229,4.096
858.174189,-50.108956,4.214,4.084
857.068970,-54.999846,4.126,4.175
855.731089,-59.830697,4.017,4.390
854.168499,-64.588231,4.070,4.387
852.389153,-69.259169,4.045,4.431
850.404075,-73.834438,4.002,4.435
848.236245,-78.321329,3.951,4.377
845.911545,-82.731110,3.900,4.319
843.455861,-87.075049,3.849,4.261
840.895076,-91.364415,3.798,4.204
838.255074,-95.610475,3.811,4.173
835.561707,-99.824486,3.852,4.154
832.834700,-104.015412,3.894,4.135
830.080454,-108.187230,3.935,4.115
827.303620,-112.343266,3.976,4.096
824.508853,-116.486841,4.018,4.077
821.700802,-120.621281,4.043,4.067
818.884122,-124.749908,4.035,4.073
816.063463,-128.876047,4.028,4.078
813.243478,-133.003022,4.021,4.084
810.428819,-137.134156,4.014,4.090
807.624138,-141.272772,4.006,4.096
804.834088,-145.422196,4.016,4.084
802.063320,-149.585750,4.062,4.035
799.316487,-153.766758,4.108,3.985
796.599505,-157.968822,4.154,3.936
793.923242,-162.196632,4.187,3.912
791.299780,-166.455144,4.213,3.905
788.741200,-170.749314,4.226,3.963
786.259582,-175.084099,4.218,4.136
783.867007,-179.464455,4.326,4.338
781.575504,-183.895316,4.587,4.577
779.387003,-188.377257,4.847,4.816
777.281273,-192.901286,5.174,5.141
775.235143,-197.457143,5.514,5.484
773.225441,-202.034568,5.854,5.826
771.228997,-206.623301,6.194,6.169
769.222638,-211.213081,6.534,6.512
767.183560,-215.793757,6.875,6.854
765.102824,-220.359270,6.929,6.928
762.989263,-224.908812,6.935,6.955
760.852875,-229.441918,6.941,6.983
758.703660,-233.958124,6.947,7.011
756.551616,-238.456965,6.953,7.038
754.406742,-242.937977,6.959,7.062
752.278542,-247.402191,6.957,6.995
750.169239,-251.872696,6.954,6.927
748.075506,-256.389386,6.952,6.860
745.993877,-260.992579,6.949,6.793
743.889383,-265.676433,6.947,6.725
741.602268,-270.252268,6.816,6.838
738.941884,-274.486138,6.657,7.124
