# x_m,y_m,w_tr_right_m,w_tr_left_m
322.013631,-91.967848,4.901,4.783
325.386720,-95.657173,4.906,4.782
328.760853,-99.345477,4.911,4.780
332.135962,-103.032788,4.916,4.778
335.511982,-106.719134,4.921,4.777
338.888847,-110.404541,4.927,4.775
342.266490,-114.089037,4.932,4.773
345.644846,-117.772649,4.937,4.772
349.023848,-121.455404,4.942,4.770
352.403469,-125.137294,4.912,4.786
355.787695,-128.814593,4.870,4.809
359.187993,-132.476646,4.827,4.832
362.616643,-136.112046,4.784,4.855
366.085930,-139.709381,4.742,4.878
369.608134,-143.257243,4.745,4.805
373.196092,-146.742682,4.892,4.432
376.869129,-150.134658,5.009,4.082
380.650791,-153.390368,4.632,4.104
384.564697,-156.466807,4.255,4.126
388.634464,-159.320971,4.351,4.170
392.882299,-161.912092,4.490,4.216
397.291502,-164.260973,4.630,4.261
401.802528,-166.456220,4.672,4.348
406.353633,-168.589927,4.578,4.492
410.883070,-170.754187,4.485,4.636
415.329092,-173.041091,4.392,4.779
419.645482,-175.521053,4.412,4.719
423.880471,-178.132598,4.460,4.606
428.117800,-180.764672,4.509,4.493
432.405650,-183.351018,4.558,4.380
436.673658,-185.974763,4.517,4.414
440.827124,-188.749680,4.442,4.504
444.803432,-191.747405,4.306,4.659
448.600442,-194.960130,4.095,4.896
452.222716,-198.371248,4.316,4.687
455.674814,-201.964151,4.533,4.481
458.961299,-205.722230,4.490,4.542
462.086731,-209.628877,4.461,4.597
465.055673,-213.667485,4.560,4.597
467.872685,-217.821445,4.660,4.598
470.542330,-222.074148,4.662,4.622
473.069168,-226.408988,4.561,4.672
475.457719,-230.809593,4.460,4.722
477.711342,-235.266259,4.365,4.768
479.832101,-239.776698,4.297,4.795
481.821992,-244.339008,4.230,4.823
483.683014,-248.951285,4.162,4.851
485.417163,-253.611629,4.119,4.829
487.026436,-258.318136,4.130,4.702
488.512831,-263.068906,4.140,4.574
489.878344,-267.862035,4.150,4.446
491.124974,-272.695623,4.164,4.332
492.254716,-277.567765,4.197,4.304
493.269666,-282.476533,4.231,4.277
494.182845,-287.416724,4.264,4.249
495.028057,-292.376921,4.297,4.222
495.841436,-297.345009,4.317,4.300
496.659112,-302.308872,4.324,4.486
497.517219,-307.256398,4.325,4.624
498.451889,-312.175470,4.292,4.503
499.499255,-317.053974,4.260,4.382
500.695447,-321.879794,4.233,4.251
502.076600,-326.640817,4.215,4.100
503.678844,-331.324928,4.205,3.994
505.537082,-335.920340,4.205,3.947
507.650981,-340.424686,4.461,3.953
509.980616,-344.846176,4.602,4.002
512.483960,-349.193587,4.500,4.111
515.118988,-353.475693,4.399,4.220
517.843671,-357.701268,4.319,4.270
520.619541,-361.879141,4.243,4.306
523.430265,-366.018468,4.168,4.343
526.268007,-370.128534,4.146,4.342
529.124948,-374.218622,4.160,4.318
531.993269,-378.298018,4.173,4.293
534.865174,-382.375977,4.186,4.269
537.735406,-386.458629,4.200,4.244
