# x_m,y_m,w_tr_right_m,w_tr_left_m
469.895966,-75.222228,6.144,6.471
471.090290,-70.370047,6.040,6.330
472.292347,-65.519615,5.937,6.190
473.501633,-60.670821,5.833,6.049
474.717644,-55.823554,5.730,5.909
475.939876,-50.977703,5.626,5.768
477.167825,-46.133156,5.523,5.628
478.400985,-41.289803,5.419,5.487
479.638854,-36.447532,5.316,5.347
480.880927,-31.606232,5.212,5.206
482.126700,-26.765792,5.109,5.066
483.375669,-21.926101,5.047,4.990
484.627329,-17.087048,5.020,4.967
485.881177,-12.248521,4.993,4.943
487.136708,-7.410410,4.966,4.920
488.393419,-2.572603,4.939,4.896
489.650804,2.265011,4.912,4.873
490.908360,7.102543,4.885,4.850
492.165583,11.940105,4.858,4.826
493.421969,16.777806,4.831,4.803
494.677013,21.615759,4.804,4.780
495.930267,26.454063,4.777,4.756
497.181669,31.292736,4.750,4.733
498.431322,36.131758,4.723,4.710
499.679330,40.971114,4.696,4.686
500.925797,45.810784,4.669,4.663
502.170827,50.650751,4.642,4.640
503.414524,55.490998,4.615,4.616
504.656991,60.331506,4.588,4.593
505.898332,65.172258,4.581,4.590
507.138650,70.013235,4.577,4.591
508.378051,74.854421,4.573,4.592
509.616637,79.695797,4.570,4.593
510.854513,84.537346,4.566,4.594
512.091782,89.379049,4.563,4.595
513.328547,94.220889,4.559,4.596
514.564914,99.062848,4.556,4.597
515.800985,103.904908,4.552,4.598
517.036864,108.747052,4.549,4.598
518.272656,113.589262,4.545,4.599
519.508464,118.431519,4.542,4.600
520.744391,123.273807,4.538,4.601
521.980542,128.116106,4.534,4.602
523.217021,132.958400,4.531,4.603
524.453930,137.800671,4.527,4.604
525.691375,142.642901,4.524,4.605
526.929458,147.485072,4.520,4.606
528.168284,152.327166,4.517,4.607
529.407938,157.169166,4.513,4.608
530.648428,162.011060,4.510,4.609
531.889749,166.852835,4.506,4.610
533.131891,171.694480,4.503,4.611
534.374849,176.535982,4.499,4.612
535.618613,181.377329,4.495,4.613
536.863177,186.218509,4.492,4.614
538.108533,191.059510,4.488,4.615
539.354673,195.900321,4.485,4.615
