# x_m,y_m,w_tr_right_m,w_tr_left_m
86.746348,-54.568893,4.674,4.706
81.870655,-55.695558,4.630,4.721
76.989069,-56.803478,4.586,4.735
72.100432,-57.888421,4.542,4.750
67.203667,-58.946422,4.498,4.764
62.301683,-59.986656,4.454,4.779
57.403102,-61.037107,4.410,4.793
52.516984,-62.127212,4.408,4.754
47.652388,-63.286404,4.511,4.579
42.818377,-64.544121,4.614,4.405
38.024010,-65.929797,4.718,4.230
33.276175,-67.465247,4.790,4.241
28.572257,-69.138933,4.853,4.306
23.907041,-70.930203,4.916,4.371
19.275313,-72.818400,4.882,4.367
14.671858,-74.782871,4.835,4.354
10.091462,-76.802960,4.788,4.342
5.529421,-78.860671,4.741,4.329
0.983229,-80.949381,4.694,4.316
-3.549040,-83.065509,4.647,4.303
-8.069309,-85.205470,4.600,4.291
-12.579499,-87.365684,4.553,4.278
-17.081535,-89.542566,4.506,4.265
-21.577340,-91.732535,4.510,4.273
-26.068837,-93.932007,4.515,4.281
-30.557949,-96.137401,4.519,4.288
-35.046599,-98.345133,4.523,4.296
-39.536711,-100.551621,4.527,4.304
-44.030208,-102.753281,4.531,4.312
-48.528808,-104.946902,4.535,4.320
-53.031061,-107.134988,4.540,4.327
-57.533023,-109.324550,4.544,4.335
-62.030681,-111.522719,4.548,4.343
-66.520021,-113.736627,4.552,4.351
-70.997033,-115.973407,4.556,4.358
-75.457702,-118.240189,4.560,4.366
-79.898016,-120.544106,4.567,4.371
-84.313962,-122.892289,4.598,4.348
-88.701529,-125.291871,4.628,4.324
-93.056703,-127.749983,4.659,4.301
-97.375471,-130.273757,4.689,4.277
-101.653775,-132.870360,4.720,4.253
-105.878315,-135.554090,4.770,4.223
-110.015468,-138.354919,4.897,4.168
-114.028907,-141.304910,5.024,4.113
-117.882303,-144.436125,5.150,4.058
-121.539328,-147.780625,5.005,4.168
-124.963748,-151.370350,4.762,4.338
-128.136174,-155.215773,4.520,4.508
-131.073332,-159.281326,4.444,4.582
-133.796617,-163.525495,4.580,4.536
-136.327423,-167.906763,4.717,4.489
-138.687145,-172.383613,4.822,4.408
-140.896708,-176.914687,4.846,4.238
-142.900646,-181.483932,4.871,4.067
-144.483290,-186.128370,4.951,4.052
-145.408795,-190.891709,5.040,4.064
-145.535396,-195.797394,5.154,4.120
-145.066172,-200.794594,5.407,4.427
-144.283191,-205.815467,5.659,4.734
-143.422493,-210.794995,5.912,5.041
-142.416812,-215.686757,6.165,5.348
-141.076135,-220.451861,6.418,5.655
-139.222034,-225.050640,6.349,5.543
-136.827581,-229.433301,6.174,5.391
-133.970059,-233.543085,5.465,5.302
-130.725215,-237.329809,4.755,5.214
-127.146019,-240.785904,4.749,4.840
-123.276525,-243.920475,4.831,4.432
-119.160769,-246.742666,4.972,4.245
-114.842785,-249.261618,5.112,4.059
-110.366609,-251.486476,4.876,4.146
-105.773743,-253.430974,4.574,4.281
-101.090111,-255.137107,4.370,4.362
-96.335713,-256.657609,4.354,4.342
-91.530536,-258.045235,4.338,4.322
-86.694570,-259.352742,4.322,4.302
-81.847803,-260.632885,4.306,4.282
-77.007889,-261.932215,4.291,4.262
-72.178423,-263.259888,4.275,4.242
-67.357760,-264.611126,4.259,4.222
-62.544244,-265.981126,4.243,4.201
-57.736220,-267.365086,4.227,4.181
-52.932033,-268.758203,4.211,4.161
-48.130028,-270.155675,4.195,4.141
-43.328551,-271.552699,4.179,4.121
-38.525947,-272.944474,4.163,4.101
-33.720560,-274.326196,4.147,4.081
-28.910736,-275.693063,4.131,4.061
-24.094820,-277.040273,4.103,4.058
-19.271214,-278.363192,4.074,4.056
-14.439772,-279.661523,4.045,4.055
-9.601887,-280.939547,4.015,4.054
-4.759022,-282.201767,3.986,4.053
0.087357,-283.452687,3.956,4.052
4.935785,-284.696808,3.927,4.051
9.784798,-285.938635,3.897,4.050
14.632930,-287.182670,3.868,4.049
19.478716,-288.433416,3.839,4.048
24.320692,-289.695375,3.809,4.047
29.157393,-290.973051,3.780,4.046
33.987353,-292.270946,3.750,4.045
38.809176,-293.593404,3.721,4.044
43.623079,-294.940963,3.692,4.043
48.430930,-296.310270,3.662,4.042
53.234673,-297.697799,3.685,4.009
58.036250,-299.100020,3.748,3.954
62.837605,-300.513407,3.810,3.899
67.640675,-301.934444,3.872,3.843
72.440808,-303.374785,3.935,3.788
77.213706,-304.891316,3.968,3.760
81.931424,-306.549314,3.812,3.912
86.572265,-308.398670,3.656,4.063
91.148072,-310.406675,3.618,4.132
95.681890,-312.513032,3.710,4.110
100.192007,-314.670109,3.788,4.085
104.682800,-316.867306,3.803,4.054
109.156125,-319.100745,3.818,4.024
113.613835,-321.366544,3.834,3.993
118.057784,-323.660826,3.849,3.962
122.489827,-325.979709,3.865,3.931
126.911818,-328.319315,3.880,3.900
131.325611,-330.675764,3.895,3.871
135.733060,-333.045176,3.905,3.864
140.136018,-335.423672,3.914,3.858
144.536342,-337.807372,3.923,3.852
148.935883,-340.192397,3.933,3.846
153.336067,-342.575775,3.942,3.839
157.737114,-344.957072,3.952,3.833
162.139034,-347.336298,3.961,3.827
166.541839,-349.713464,3.970,3.821
170.945537,-352.088580,3.980,3.815
175.350140,-354.461656,3.989,3.808
179.755657,-356.832702,3.998,3.802
184.162100,-359.201729,4.008,3.796
188.569479,-361.568746,4.017,3.790
192.977804,-363.933764,4.027,3.783
197.387085,-366.296793,4.036,3.777
201.797333,-368.657843,4.045,3.771
206.208558,-371.016925,4.055,3.765
210.620771,-373.374048,4.064,3.759
215.033982,-375.729222,4.073,3.752
219.448201,-378.082459,4.083,3.746
223.863440,-380.433767,4.092,3.740
228.279707,-382.783158,4.101,3.734
232.697013,-385.130641,4.111,3.727
237.115370,-387.476227,4.120,3.721
241.534787,-389.819925,4.130,3.715
245.955275,-392.161746,4.139,3.709
250.376844,-394.501701,4.122,3.730
254.799504,-396.839798,4.084,3.771
259.223260,-399.176058,4.047,3.812
263.648059,-401.510571,4.009,3.853
268.073821,-403.843469,3.972,3.894
272.500464,-406.174881,3.934,3.936
276.927907,-408.504940,3.897,3.977
281.356069,-410.833774,3.859,4.018
285.784868,-413.161516,3.822,4.059
290.214223,-415.488296,3.784,4.100
294.644053,-417.814245,3.747,4.142
299.074277,-420.139492,3.756,4.174
303.504813,-422.464170,3.824,4.194
307.935580,-424.788409,3.891,4.214
312.366496,-427.112339,3.959,4.234
316.797481,-429.436091,4.027,4.255
321.228453,-431.759796,4.095,4.275
325.659331,-434.083584,4.162,4.295
330.090033,-436.407587,4.230,4.315
334.520479,-438.731935,4.298,4.336
338.950586,-441.056759,4.366,4.356
343.380275,-443.382189,4.433,4.376
347.809462,-445.708357,4.501,4.397
352.238068,-448.035392,4.569,4.417
356.666010,-450.363426,4.637,4.437
361.093208,-452.692589,4.705,4.457
365.519579,-455.023015,4.772,4.478
369.945010,-457.354926,4.840,4.498
374.369338,-459.688675,4.888,4.521
378.792400,-462.024621,4.822,4.561
383.214033,-464.363127,4.755,4.600
387.634072,-466.704551,4.688,4.640
392.052353,-469.049256,4.621,4.680
396.468712,-471.397601,4.554,4.720
400.882986,-473.749948,4.488,4.759
405.295010,-476.106658,4.421,4.799
409.704621,-478.468090,4.362,4.827
414.111654,-480.834605,4.349,4.789
418.515946,-483.206565,4.335,4.752
422.917332,-485.584330,4.322,4.714
427.315648,-487.968260,4.308,4.676
431.710732,-490.358717,4.295,4.638
436.102418,-492.756061,4.282,4.601
440.490543,-495.160653,4.268,4.563
444.874942,-497.572853,4.255,4.525
449.255452,-499.993022,4.242,4.487
453.631910,-502.421521,4.228,4.450
458.004150,-504.858711,4.215,4.412
462.372008,-507.304952,4.201,4.374
466.735322,-509.760604,4.188,4.336
471.093927,-512.226030,4.174,4.299
475.443121,-514.707612,4.076,4.278
479.760054,-517.235828,3.978,4.258
484.017336,-519.847177,3.879,4.237
488.187578,-522.578160,3.840,4.212
492.243393,-525.465278,3.849,4.182
496.157390,-528.545029,3.858,4.153
499.904707,-531.849948,3.859,4.197
503.497005,-535.355192,3.859,4.259
506.973428,-538.992745,3.859,4.320
510.372527,-542.695003,3.859,4.382
513.687060,-546.447372,3.833,4.407
516.852173,-550.301953,3.799,4.418
519.801950,-554.312273,3.764,4.429
522.507128,-558.492208,3.729,4.440
524.965493,-562.826371,3.745,4.427
527.175463,-567.298691,3.781,4.404
529.135456,-571.893099,3.817,4.381
530.843889,-576.593523,3.882,4.340
532.299182,-581.383893,3.963,4.288
533.499750,-586.248140,4.045,4.236
534.444013,-591.170191,4.057,4.219
535.130388,-596.133978,4.019,4.228
535.557293,-601.123429,3.982,4.236
535.723146,-606.122474,3.930,4.278
535.626407,-611.115067,3.870,4.338
535.271626,-616.088708,3.810,4.398
534.675701,-621.038082,3.850,4.383
533.857027,-625.958746,3.947,4.327
532.833995,-630.846257,4.015,4.282
531.625000,-635.696171,3.986,4.275
530.248435,-640.504045,3.958,4.267
528.723400,-645.266650,3.930,4.259
527.073571,-649.988616,3.913,4.248
525.324453,-654.677713,3.919,4.229
523.501551,-659.341716,3.926,4.210
521.630375,-663.988402,3.932,4.192
519.736430,-668.625546,3.938,4.173
517.842528,-673.260143,3.945,4.155
515.954370,-677.894227,3.951,4.136
514.070972,-682.527896,3.957,4.118
512.191334,-687.161242,3.963,4.099
510.314457,-691.794357,3.968,4.083
508.439340,-696.427335,3.961,4.080
506.564985,-701.060268,3.954,4.077
504.690391,-705.693248,3.947,4.075
502.814560,-710.326368,3.939,4.072
500.936491,-714.959720,3.932,4.069
499.055184,-719.593398,3.925,4.066
497.169641,-724.227493,3.918,4.064
495.278952,-728.862018,3.911,4.061
493.382770,-733.496502,3.904,4.058
491.480954,-738.130289,3.897,4.055
489.573366,-742.762725,3.890,4.052
487.659867,-747.393154,3.883,4.050
485.740318,-752.020922,3.876,4.047
483.814581,-756.645372,3.869,4.044
481.882516,-761.265851,3.933,4.098
479.943985,-765.881703,4.039,4.184
477.998849,-770.492273,4.144,4.271
476.046970,-775.096906,4.250,4.358
474.088207,-779.694947,4.356,4.445
472.122453,-784.285794,4.462,4.532
470.150359,-788.870210,4.568,4.618
468.173391,-793.450421,4.673,4.705
466.193054,-798.028718,4.779,4.792
464.210852,-802.607396,4.885,4.879
462.228291,-807.188750,4.991,4.966
460.246875,-811.775072,5.097,5.052
458.268110,-816.368657,5.202,5.139
456.293500,-820.971799,5.308,5.226
454.324551,-825.586792,5.414,5.313
452.362767,-830.215930,5.520,5.400
450.409652,-834.861506,5.626,5.486
448.464933,-839.524341,5.732,5.573
446.485077,-844.169429,5.817,5.656
444.381973,-848.724847,5.610,5.678
442.065464,-853.116975,5.403,5.700
439.445393,-857.272194,5.265,5.838
436.431604,-861.116887,5.205,5.905
432.933976,-864.577430,5.420,5.648
428.912793,-867.575672,5.479,5.534
424.478768,-870.019941,5.101,5.819
419.770557,-871.816056,5.284,5.764
414.914880,-872.917019,5.537,5.660
409.975324,-873.525495,5.541,5.639
404.994661,-873.926349,5.546,5.618
400.006360,-874.337916,5.550,5.597
395.017140,-874.786833,5.555,5.575
390.028933,-875.265439,5.559,5.554
385.043672,-875.766079,5.577,5.557
380.063291,-876.281093,5.617,5.596
375.089721,-876.802826,5.657,5.636
370.123583,-877.325926,5.697,5.675
365.161793,-877.851543,5.737,5.714
360.200622,-878.381967,5.741,5.740
355.236339,-878.919489,5.695,5.747
350.265211,-879.466399,5.649,5.755
345.283510,-880.024971,5.604,5.762
340.289789,-880.584501,5.558,5.769
335.288908,-881.098337,5.512,5.777
330.286818,-881.513651,5.476,5.782
325.289465,-881.777616,5.476,5.779
320.302797,-881.837403,5.476,5.776
315.332763,-881.640184,5.476,5.773
310.386213,-881.136903,5.355,5.881
305.478362,-880.313416,5.126,6.086
300.628953,-879.174489,4.993,6.075
295.856520,-877.727685,4.949,5.862
291.155395,-876.030961,4.906,5.649
286.498046,-874.187795,4.863,5.436
281.857972,-872.296380,4.820,5.223
277.224902,-870.393028,4.777,5.010
272.597108,-868.481476,4.732,4.802
267.972938,-866.565174,4.660,4.691
263.350740,-864.647569,4.588,4.581
258.728862,-862.732110,4.516,4.470
254.105653,-860.822245,4.444,4.360
249.479461,-858.921423,4.372,4.249
244.848634,-857.033092,4.300,4.139
240.211519,-855.160699,4.228,4.028
235.566467,-853.307694,4.156,3.918
230.911823,-851.477525,4.083,3.807
226.246701,-849.671854,4.011,3.697
221.576740,-847.877070,3.985,3.757
216.910894,-846.071809,3.962,3.831
212.258143,-844.234646,3.940,3.904
207.627468,-842.344157,3.917,3.977
203.027847,-840.378916,3.816,4.099
198.468291,-838.317596,3.714,4.222
193.959252,-836.143628,3.611,4.345
189.513253,-833.847274,3.509,4.468
185.142979,-831.419323,3.551,4.429
180.861112,-828.850565,3.745,4.221
176.680337,-826.131790,3.939,4.012
172.613170,-823.253978,4.122,3.820
168.664320,-820.217139,4.017,4.041
164.827518,-817.033968,3.913,4.263
161.095672,-813.718112,3.809,4.484
157.461689,-810.283218,3.758,4.596
153.918477,-806.742935,3.849,4.417
150.458943,-803.110910,3.940,4.239
147.075995,-799.400791,4.030,4.061
143.762541,-795.626224,4.078,3.959
140.511487,-791.800859,4.067,3.961
137.315742,-787.938342,4.057,3.962
134.168214,-784.052320,4.046,3.964
131.061676,-780.156336,4.052,3.958
127.983227,-776.259354,4.061,3.952
124.912282,-772.364152,4.071,3.945
121.827710,-768.473067,4.081,3.938
118.708380,-764.588434,4.090,3.931
115.533160,-760.712590,4.100,3.925
112.280920,-756.847873,4.109,3.918
108.955435,-752.988548,4.119,3.911
105.662686,-749.095766,4.129,3.904
102.534873,-745.122184,4.138,3.898
99.704194,-741.020458,3.970,4.070
97.302849,-736.743245,3.710,4.335
95.463035,-732.243201,3.513,4.563
94.276284,-727.496630,3.482,4.694
93.672767,-722.573672,3.692,4.551
93.542635,-717.567739,4.138,4.142
93.771912,-712.562666,4.394,3.897
94.217107,-707.573783,4.308,3.947
94.721871,-702.586582,4.223,3.997
95.164144,-697.590151,4.137,4.046
95.553889,-692.587882,4.051,4.096
95.932787,-687.586601,3.965,4.146
96.342518,-682.593134,3.879,4.196
96.824764,-677.614309,3.793,4.246
97.421206,-672.656952,3.787,4.262
98.163448,-667.726195,3.827,4.260
99.045169,-662.820790,3.867,4.258
100.051125,-657.937988,3.894,4.194
101.166069,-653.075038,3.921,4.128
102.374756,-648.229192,3.947,4.061
103.661940,-643.397699,3.973,3.994
105.012377,-638.577812,4.000,3.928
106.410821,-633.766779,4.016,3.897
107.842027,-628.961852,4.027,3.887
109.290748,-624.160282,4.039,3.877
110.741741,-619.359318,4.050,3.866
112.179759,-614.556212,4.061,3.856
113.590396,-609.748366,4.072,3.846
114.970262,-604.935187,4.083,3.835
116.323711,-600.117489,4.094,3.825
117.655258,-595.296116,4.105,3.814
118.969419,-590.471911,4.116,3.804
120.270710,-585.645719,4.127,3.794
121.563647,-580.818384,4.102,3.817
122.852745,-575.990748,4.059,3.858
124.142520,-571.163657,4.015,3.898
125.437488,-566.337953,3.972,3.938
126.742164,-561.514481,3.929,3.978
128.061065,-556.694084,3.885,4.019
129.397520,-551.877258,3.842,4.059
130.740059,-547.060152,3.799,4.099
132.067161,-542.235962,3.787,4.076
133.357113,-537.397829,3.843,3.917
134.588205,-532.538893,3.899,3.757
135.738722,-527.652296,3.955,3.598
136.786674,-522.731277,4.011,3.439
137.677869,-517.780616,4.101,3.363
138.296328,-512.827236,4.227,3.378
138.519078,-507.900564,4.354,3.393
138.223149,-503.030027,4.158,3.525
137.285568,-498.245054,3.953,3.662
135.584220,-493.575606,4.007,3.769
133.084605,-489.106326,4.087,3.874
129.914435,-485.023089,4.117,3.980
126.218990,-481.522704,4.139,4.086
122.138967,-478.708053,4.398,3.779
117.800441,-476.382608,4.693,3.397
113.326157,-474.291237,4.503,3.640
108.800045,-472.262368,4.313,3.884
104.236795,-470.273511,4.123,4.128
99.643938,-468.317592,4.000,4.275
95.029001,-466.387538,4.007,4.235
90.399516,-464.476278,4.014,4.196
85.762981,-462.576765,4.020,4.157
81.124373,-460.684220,4.027,4.118
76.484246,-458.797844,4.033,4.079
71.842707,-456.917236,4.040,4.039
67.199863,-455.041997,4.046,4.000
62.555823,-453.171729,4.053,3.961
57.910691,-451.306030,4.059,3.922
53.264577,-449.444503,4.066,3.883
48.617587,-447.586748,4.066,3.862
43.969827,-445.732366,4.056,3.872
39.321406,-443.880956,4.047,3.882
34.672430,-442.032121,4.037,3.892
30.023007,-440.185459,4.027,3.901
25.373243,-438.340573,4.018,3.911
20.723246,-436.497063,4.008,3.921
16.073123,-434.654529,3.998,3.931
11.422981,-432.812572,3.988,3.940
6.772928,-430.970793,3.979,3.950
2.123069,-429.128793,3.969,3.960
-2.526487,-427.286171,3.959,3.969
-7.175633,-425.442529,3.950,3.979
-11.824263,-423.597468,3.940,3.989
-16.472269,-421.750587,3.930,3.999
-21.119544,-419.901489,3.921,4.008
-25.765980,-418.049772,3.911,4.018
-30.411492,-416.195111,3.901,4.028
-35.056094,-414.337556,3.891,4.038
-39.699837,-412.477277,3.882,4.047
-44.342770,-410.614445,3.872,4.057
-48.984942,-408.749233,3.862,4.067
-53.626404,-406.881810,3.859,4.068
-58.267205,-405.012347,3.864,4.057
-62.907395,-403.141017,3.869,4.045
-67.547022,-401.267990,3.874,4.033
-72.186137,-399.393437,3.879,4.022
-76.824789,-397.517529,3.885,4.010
-81.463029,-395.640437,3.890,3.999
-86.100904,-393.762333,3.895,3.987
-90.738466,-391.883388,3.900,3.975
-95.375763,-390.003772,3.905,3.964
-100.012846,-388.123657,3.911,3.952
-104.649763,-386.243213,3.916,3.941
-109.286565,-384.362613,3.921,3.929
-113.923301,-382.482027,3.926,3.917
-118.560020,-380.601626,3.931,3.906
-123.196773,-378.721581,3.937,3.894
-127.833608,-376.842063,3.942,3.883
-132.470576,-374.963244,3.947,3.871
-137.107726,-373.085294,3.952,3.859
-141.745106,-371.208380,3.957,3.848
-146.382750,-369.332577,3.963,3.836
-151.020676,-367.457874,3.968,3.825
-155.658903,-365.584260,3.976,3.817
-160.297448,-363.711725,4.020,3.856
-164.936329,-361.840256,4.064,3.895
-169.575565,-359.969841,4.108,3.934
-174.215174,-358.100469,4.152,3.972
-178.855174,-356.232128,4.196,4.011
-183.495582,-354.364807,4.240,4.050
-188.136418,-352.498494,4.284,4.088
-192.777699,-350.633177,4.328,4.127
-197.419444,-348.768848,4.372,4.166
-202.062170,-346.906490,4.417,4.205
-206.707654,-345.049607,4.461,4.243
-211.357869,-343.202097,4.505,4.282
-216.014789,-341.367854,4.549,4.321
-220.680386,-339.550775,4.593,4.359
-225.356612,-337.754714,4.637,4.398
-230.037217,-335.967567,4.681,4.437
-234.695563,-334.137561,4.725,4.476
-239.301896,-332.206863,4.710,4.673
-243.826464,-330.117638,4.620,5.077
-248.239512,-327.812053,4.529,5.480
-252.511241,-325.232322,4.465,5.757
-256.597408,-322.335400,4.462,5.742
-260.418983,-319.113758,4.458,5.728
-263.891806,-315.565103,4.455,5.713
-266.957482,-311.697590,4.458,5.688
-269.668261,-307.564242,4.505,5.590
-272.106084,-303.230120,4.552,5.493
-274.344624,-298.756238,4.599,5.396
-276.392843,-294.171965,4.646,5.299
-278.229231,-289.491764,4.701,5.227
-279.832101,-284.730012,4.759,5.165
-281.179766,-279.901085,4.817,5.103
-282.250540,-275.019360,4.820,5.111
-283.026129,-270.098759,4.738,5.227
-283.514057,-265.149728,4.655,5.343
-283.733706,-260.181123,4.573,5.459
-283.704521,-255.201789,4.676,5.495
-283.445946,-250.220570,4.862,5.496
-282.977427,-245.246313,5.003,5.499
-282.319367,-240.287154,4.934,5.513
-281.499270,-235.345975,4.866,5.527
-280.547828,-230.423299,4.797,5.541
-279.495749,-225.519639,4.729,5.555
-278.373741,-220.635507,4.661,5.569
-277.212511,-215.771415,4.592,5.582
-276.032790,-210.928841,4.524,5.596
-274.782974,-206.116269,4.512,5.605
-273.379569,-201.345270,4.597,5.603
-271.744232,-196.627240,4.681,5.602
-269.874369,-191.970859,4.766,5.601
-267.824023,-187.382778,4.850,5.600
-265.648131,-182.869223,4.935,5.598
-263.384809,-178.423025,4.852,5.482
-261.051150,-174.020267,4.763,5.362
-258.662888,-169.636044,4.675,5.242
-256.230384,-165.257197,4.586,5.121
-253.752614,-160.895449,4.497,5.001
-251.226926,-156.565642,4.409,4.881
-248.644585,-152.280829,4.320,4.761
-245.989382,-148.051868,4.284,4.749
-243.244655,-143.889482,4.273,4.788
-240.393739,-139.804394,4.262,4.826
-237.419969,-135.807325,4.251,4.865
-234.307097,-131.908807,4.240,4.903
