# x_m,y_m
1.242679,-1.293111
-2.368512,-4.753954
-5.979276,-8.215237
-9.589590,-11.676983
-13.199433,-15.139219
-16.808783,-18.601970
-20.417619,-22.065261
-24.025921,-25.529119
-27.633665,-28.993567
-31.240831,-32.458632
-34.847397,-35.924339
-38.453343,-39.390713
-42.058645,-42.857781
-45.663284,-46.325566
-49.267237,-49.794096
-52.870484,-53.263394
-56.473002,-56.733487
-60.074770,-60.204400
-63.675768,-63.676158
-67.275972,-67.148787
-70.875363,-70.622312
-74.473918,-74.096759
-78.071617,-77.572153
-81.668437,-81.048519
-85.264357,-84.525883
-88.859356,-88.004270
-92.453412,-91.483706
-96.046504,-94.964217
-99.638611,-98.445826
-103.229710,-101.928561
-106.820032,-105.412168
-110.410925,-108.895148
-114.004055,-112.375653
-117.601088,-115.851833
-121.203689,-119.321839
-124.813521,-122.783823
-128.432252,-126.235936
-132.061546,-129.676328
-135.703068,-133.103150
-139.358483,-136.514554
-143.029457,-139.908691
-146.717654,-143.283712
-150.424740,-146.637767
-154.152380,-149.969007
-157.902240,-153.275585
-161.675983,-156.555650
-165.474948,-159.807638
-169.299054,-163.031207
-173.147840,-166.226347
-177.020842,-169.393047
-180.917598,-172.531298
-184.837647,-175.641087
-188.780525,-178.722406
-192.745769,-181.775244
-196.732919,-184.799589
-200.741511,-187.795433
-204.771083,-190.762763
-208.821172,-193.701570
-212.891316,-196.611844
-216.981054,-199.493573
-221.089921,-202.346748
-225.217457,-205.171358
-229.363518,-207.966881
-233.529296,-210.730673
-237.716325,-213.459535
-241.926143,-216.150271
-246.160286,-218.799683
-250.420288,-221.404575
-254.707687,-223.961749
-259.024019,-226.468007
-263.369745,-228.922639
-267.728865,-231.362985
-272.072516,-233.856133
-276.371490,-236.469963
-280.601993,-239.257583
-284.822088,-242.048741
-289.153292,-244.500045
-293.718779,-246.263575
-298.620541,-247.003710
-303.648096,-246.566215
-308.352691,-244.935164
-312.279578,-242.098114
-314.992154,-238.068829
-316.313308,-233.235814
-316.284962,-228.239063
-315.307349,-223.328482
-314.014114,-218.463940
-312.672458,-213.626405
-311.277384,-208.817218
-309.817684,-204.038184
-308.282149,-199.291109
-306.659573,-194.577798
-304.938747,-189.900057
-303.108464,-185.259691
-301.158319,-180.658551
-299.088746,-176.099104
-296.907966,-171.584260
-294.624369,-167.116937
-292.246345,-162.700054
-289.782283,-158.336531
-287.240574,-154.029286
-284.629607,-149.781237
-281.958254,-145.593661
-279.241699,-141.446221
-276.499580,-137.303342
-273.751629,-133.129134
-271.021723,-128.888585
-268.387626,-124.558109
-265.964757,-120.122102
-263.869305,-115.565127
-262.211681,-110.873941
-261.029164,-106.063090
-260.308851,-101.166190
-260.036855,-96.217229
-260.199290,-91.250196
-260.782271,-86.299079
-261.771911,-81.397868
-263.154326,-76.580550
-264.915628,-71.881114
-267.041933,-67.333549
-269.519354,-62.971843
-272.334005,-58.829985
-275.472001,-54.941964
-278.919456,-51.341768
-282.662484,-48.063386
-286.687199,-45.140805
