# x_m,y_m
5.555168,-5.782091
1.956671,-9.248156
-1.640703,-12.715386
-5.236915,-16.183822
-8.831924,-19.653503
-12.425692,-23.124471
-16.018179,-26.596764
-19.609346,-30.070423
-23.199153,-33.545487
-26.787560,-37.021996
-30.374532,-40.499986
-33.960062,-43.979462
-37.544211,-47.460362
-41.127066,-50.942592
-44.708723,-54.426056
-48.289273,-57.910657
-51.868811,-61.396298
-55.447429,-64.882883
-59.025221,-68.370316
-62.602281,-71.858500
-66.178715,-75.347325
-69.754754,-78.836556
-73.330969,-82.325605
-76.908176,-85.813638
-80.487042,-89.299968
-84.068141,-92.784005
-87.652039,-96.265162
-91.239304,-99.742850
-94.830502,-103.216477
-98.426195,-106.685450
-102.026971,-110.149145
-105.633544,-113.606804
-109.246664,-117.057622
-112.867073,-120.500791
-116.495511,-123.935497
-120.132712,-127.360922
-123.779403,-130.776242
-127.436305,-134.180626
-131.104131,-137.573237
-134.783587,-140.953231
-138.475370,-144.319756
-142.180169,-147.671951
-145.898663,-151.008947
-149.631520,-154.329869
-153.379406,-157.633820
-157.143032,-160.919828
-160.923214,-164.186774
-164.720686,-167.433608
-168.536125,-170.659308
-172.370192,-173.862842
-176.223535,-177.043164
-180.096784,-180.199213
-183.990549,-183.329912
-187.905427,-186.434170
-191.841990,-189.510879
-195.800794,-192.558917
-199.782374,-195.577142
-203.787242,-198.564395
-207.815887,-201.519503
-211.868776,-204.441269
-215.946351,-207.328484
-220.049030,-210.179914
-224.177212,-212.994294
-228.331406,-215.770130
-232.512163,-218.505794
-236.719996,-221.199624
-240.955375,-223.849929
-245.218717,-226.455002
-249.511176,-229.011917
-253.839840,-231.506308
-258.228583,-233.892774
-262.704216,-236.112355
-267.283642,-238.109528
-271.975624,-239.826050
-276.778042,-241.200710
-281.681697,-242.145027
-286.660118,-242.536639
-291.648240,-242.259707
-296.530166,-241.214484
-301.148383,-239.320439
-305.334589,-236.618431
-309.000016,-233.262037
-312.024248,-229.277669
-314.315208,-224.843395
-315.874064,-220.097793
-316.773339,-215.187479
-317.081383,-210.202558
-316.860282,-205.212158
-316.169977,-200.265045
-315.067607,-195.392728
-313.604340,-190.616347
-311.826111,-185.948049
-309.779512,-181.390812
-307.511040,-176.939676
-305.059694,-172.586479
-302.459781,-168.320245
-299.743141,-164.127284
-296.939884,-159.991649
-294.078845,-155.895704
-291.188063,-151.820640
-288.295185,-147.747032
-285.428232,-143.655151
-282.617179,-139.524708
-279.894414,-135.335638
-277.293834,-131.069820
-274.851483,-126.711614
-272.608534,-122.247662
-270.611006,-117.668673
-268.909125,-112.972057
-267.554496,-108.164143
-266.590921,-103.263273
-266.056438,-98.298005
-265.982379,-93.304085
-266.371562,-88.324478
-267.212615,-83.401229
-268.494687,-78.573975
-270.210574,-73.883279
-272.354404,-69.372227
-274.915576,-65.084788
-277.866929,-61.055795
-281.165228,-57.305340
-284.765885,-53.844708
-288.624460,-50.673929
-292.702493,-47.789591
-296.969641,-45.192213
-301.397762,-42.879485
-305.961287,-40.846549
-310.637133,-39.087201
-315.404231,-37.592634
-320.243367,-36.350508
-325.137554,-35.347022
-330.072421,-34.567758
-335.035782,-33.997297
-340.017567,-33.619392
-345.009618,-33.417267
-350.005563,-33.373934
-355.000825,-33.474225
-359.991771,-33.706639
-364.975507,-34.060990
-369.950029,-34.526934
-374.913733,-35.094474
-379.866126,-35.752007
-384.807940,-36.486392
-389.738986,-37.290940
-394.657699,-38.167665
-399.562190,-39.120728
-404.450326,-40.154362
-409.319680,-41.273116
-414.167155,-42.483097
-418.988238,-43.793486
-423.776050,-45.220050
-428.521050,-46.783953
-433.210841,-48.506696
-437.830115,-50.410136
-442.360884,-52.515439
-446.781817,-54.842337
-451.067521,-57.409500
-455.187161,-60.235260
-459.104055,-63.335742
-462.776133,-66.722342
-466.155648,-70.400812
-469.188189,-74.370042
-471.811897,-78.620398
-473.957775,-83.130686
-475.552511,-87.863693
-476.522571,-92.762007
-476.795030,-97.744609
-476.297904,-102.704550
-474.973452,-107.513555
-472.829318,-112.021205
-469.970161,-116.112360
-466.540695,-119.740843
-462.667740,-122.892831
-458.458922,-125.574793
-453.992971,-127.818352
-449.338749,-129.626469
-444.542587,-131.012220
-439.662325,-132.093628
-434.750078,-133.006513
-429.826974,-133.853254
-424.907443,-134.728177
-420.010806,-135.724795
-415.161619,-136.931424
-410.391602,-138.424180
-405.745668,-140.268061
-401.291644,-142.526185
-397.096718,-145.249704
-393.275193,-148.439694
-389.859002,-152.080832
-386.945853,-156.132982
-384.557455,-160.518625
-382.664699,-165.140538
-381.224002,-169.922660
-380.185405,-174.808773
-379.507210,-179.758559
-379.149428,-184.741956
-379.072660,-189.737686
-379.239090,-194.731317
-379.612452,-199.713582
-380.156549,-204.679700
-380.828518,-209.630086
-381.578073,-214.569707
-382.371994,-219.502531
-383.201344,-224.429476
-384.064637,-229.350598
-384.961053,-234.265793
-385.889773,-239.174988
-386.849982,-244.078120
-387.840869,-248.975146
-388.861624,-253.866033
-389.911440,-258.750766
-390.989512,-263.629340
-392.095040,-268.501766
-393.227224,-273.368068
-394.385267,-278.228280
-395.568377,-283.082452
-396.775764,-287.930643
-398.006591,-292.772937
-399.259948,-297.609447
-400.534908,-302.440310
-401.830551,-307.265665
-403.145958,-312.085671
-404.480213,-316.900494
-405.832403,-321.710310
-407.201616,-326.515309
-408.586943,-331.315686
-409.987479,-336.111647
-411.402319,-340.903409
-412.830560,-345.691192
-414.271303,-350.475233
-415.723643,-355.255757
-417.186698,-360.032993
-418.659523,-364.807251
-420.142728,-369.578289
-421.639799,-374.345025
-423.155067,-379.106017
-424.692984,-383.859635
-426.255060,-388.605459
-427.837112,-393.344703
-429.433762,-398.078977
-431.040279,-402.809943
-432.653331,-407.538648
-434.271951,-412.265449
-435.895679,-416.990526
-437.523945,-421.714030
-439.156229,-426.436148
-440.791999,-431.157060
-442.430722,-435.876945
-444.071866,-440.595990
-445.715091,-445.314311
-447.360378,-450.031915
-449.007781,-454.748784
-450.657334,-459.464900
-452.309083,-464.180249
-453.963067,-468.894814
-455.619327,-473.608582
-457.277909,-478.321532
-458.938830,-483.033659
-460.602020,-487.744986
-462.267357,-492.455553
-463.934723,-497.165403
-465.603999,-501.874575
-467.275067,-506.583112
-468.947804,-511.291060
-470.621667,-515.998593
-472.292410,-520.707179
